Wojewodztwo,Specjalizacja,Priorytet,Szpital,Adres,Dodatkowe Info,Highlight,Liczba Miejsc w trybie rezydenckim,Liczba Miejsc w trybie pozarezydenckich,Liczba Miejsc
Mazowieckie,Położnictwo i ginekologia,False,"SZPITAL PRASKI P.W. PRZEMIENIENIA PAŃSKIEGO
SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ - Oddział Ginekologii i Położnictwa
z Pododdziałem Ginekologii
Onkologicznej","ul. Aleja Solidarności 67 03-401
Warszawa",Warszawa,False,20 (0),7,0
Mazowieckie,Położnictwo i ginekologia,False,"Uniwersyteckie Centrum Zdrowia Kobiety i Noworodka
Warszawskiego Uniwersytetu Medycznego Sp. z o.o. - Oddział Położniczy z Traktem
Porodowym i Oddział Ginekologii
Septycznej","ul. Plac Sokratesa Starynkiewicza 1/3
02-015 Warszawa",Warszawa,False,20 (0),7,5
Mazowieckie,Położnictwo i ginekologia,False,"Szpital Specjalistyczny im. Świętej Rodziny Samodzielny
Publiczny Zakład Opieki Zdrowotnej - Oddział Położnictwa","ul. Antoniego Józefa Madalińskiego
25 02-544 Warszawa",Warszawa,False,20 (0),7,0
Mazowieckie,Położnictwo i ginekologia,False,"Samodzielny Publiczny Zespół Zakładów Opieki
Zdrowotnej w Wyszkowie - Oddział Ginekologiczno-Położniczy",ul. Komisji Edukacji Narodowej 1 07-200 Wyszków,Zadupie,False,20 (0),7,0
Mazowieckie,Położnictwo i ginekologia,False,"CENTRUM MEDYCZNE ""ŻELAZNA"" SPÓŁKA Z
OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ. - Szpital Specjalistyczny św. Zofii w
Warszawie, Przychodnia
Specjalistyczna św. Zofii w
Warszawie",ul. Żelazna 90 01-004 Warszawa,Warszawa,False,20 (0),7,0
Mazowieckie,Położnictwo i ginekologia,False,"Szpital Matki Bożej Nieustającej Pomocy w Wołominie - Oddział Ginekologiczno-Położniczy Klinika Ginekologii i
Położnictwa Uczelni Łazarskiego,
Poradnia ginekologiczno-położnicza",ul. Gdyńska 1/3 05-200 Wołomin,Zadupie,False,20 (0),7,1
Mazowieckie,Położnictwo i ginekologia,False,"Samodzielny Publiczny Zespół Zakładów Opieki
Zdrowotnej w Kozienicach - Oddział Ginekologiczno-Położniczy","ul. Aleja Władysława Sikorskiego 10
26-900 Kozienice",Zadupie,False,20 (0),7,1
Mazowieckie,Położnictwo i ginekologia,False,"SZPITAL POWIATOWY GAJDA-MED SPÓŁKA Z
OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ - Oddział Położniczo-Ginekologiczny","ul. Teofila Kwiatkowskiego 19 06-102
Pułtusk",Zadupie,False,20 (0),7,1
Mazowieckie,Położnictwo i ginekologia,False,"UNIWERSYTECKIE CENTRUM KLINICZNE
WARSZAWSKIEGO UNIWERSYTETU MEDYCZNEGO - Dziecięcy Szpital Kliniczny im.
Józefa Polikarpa Brudzińskiego w
Warszawie, Oddział Kliniczny
Położnictwa, Perinatologii i
Ginekologii; Poradnia
Ginekologiczno-Położnicza","ul. Żwirki i Wigury 63A 02-091
Warszawa",Warszawa,False,20 (0),7,0
Mazowieckie,Położnictwo i ginekologia,False,"Samodzielny Publiczny zespół Zakładów Opieki
Zdrowotnej w Ostrowi Mazowieckiej - Oddział ginekologiczno-położniczy, Poradnia
ginekologiczno-położnicza","ul. Stanisława Duboisa 68 07-300
OSTRÓW MAZOWIECKA",Zadupie,False,20 (0),7,0
Mazowieckie,Położnictwo i ginekologia,False,"Szpital Bielański im. ks. Jerzego Popiełuszki Samodzielny
Publiczny Zakład Opieki Zdrowotnej - Oddział Ginekologiczno-Położniczy im. Prof. Romualda
Dębskiego, II Klinika Położnictwa i
Ginekologii CMKP",ul. Cegłowska 80 01-809 Warszawa,Warszawa,False,20 (0),7,0
Mazowieckie,Położnictwo i ginekologia,False,"Szpital Kliniczny im. ks. Anny Mazowieckiej - Klinika Endokrynologii
Ginekologicznej",ul. Karowa 2 00-315 Warszawa,Warszawa,False,20 (0),7,1
Mazowieckie,Położnictwo i ginekologia,False,"Mazowiecki Szpital Bródnowski Spółka z ograniczoną
odpowiedzialnością - Zespół Oddziałów Ginekologii i
Położnictwa, Katedra i Klinika
Położnictwa, Chorób Kobiecych i
Ginekologii Onkologicznej
Wydziału Lekarskiego WUM","ul. Ludwika Kondratowicza 8 03-242
Warszawa",Warszawa,False,20 (0),7,0
Mazowieckie,Położnictwo i ginekologia,False,"POWIATOWE CENTRUM ZDROWIA SPÓŁKA Z
OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ W
RESTRUKTURYZACJI - Oddział Ginekologiczno-Położniczy, Poradnia
Ginekologiczno-Położnicza","ul. Stefana Batorego 44 05-400
Otwock",Zadupie,False,20 (0),7,0
Mazowieckie,Położnictwo i ginekologia,False,"""EMC PIASECZNO"" SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ - NIEPUBLICZNY ZAKŁAD OPIEKI
ZDROWOTNEJ SZPITAL ŚW. ANNY
W PIASECZNIE Oddział Położniczo-Ginekologiczny, Poradnia
położniczo-ginekologiczna",ul. Mickiewicza 39 05-500 Piaseczno,Zadupie,False,20 (0),7,0
Mazowieckie,Położnictwo i ginekologia,False,"Mazowiecki Szpital Specjalistyczny im. dr. Józefa
Psarskiego w Ostrołęce - Oddział Położniczo-Ginekologiczny, Poradnia
Ginekologiczno-Położnicza","ul. Aleja Jana Pawła II 120A 07-410
Ostrołęka",Zadupie,False,20 (0),7,3
Mazowieckie,Położnictwo i ginekologia,False,"Samodzielny Publiczny Zespół Zakładów Opieki
Zdrowotnej im. Marszałka Józefa Piłsudskiego w Płońsku - Oddział położniczo-ginekologiczny, Poradnia
położniczo-ginekologiczna","ul. Henryka Sienkiewicza 7 09-100
Płońsk",Zadupie,False,20 (0),7,1
Mazowieckie,Położnictwo i ginekologia,False,"SAMODZIELNY PUBLICZNY ZESPÓŁ ZAKŁADÓW OPIEKI
ZDROWOTNEJ W PRUSZKOWIE - Oddział Położniczo-Ginekologiczny, Poradnia
ginekologiczno – położnicza, (ul.
Michała Drzymały 19/21, 05-800
Pruszków)","ul. Armii Krajowej 2/4 05-800
Pruszków",Zadupie,False,20 (0),7,0
Mazowieckie,Położnictwo i ginekologia,False,"Wojewódzki Szpital Zespolony w Płocku - Oddział Ginekologiczo-Położniczy i
Poradnia Ginekologiczno-Położnicza",ul. Medyczna 19 09-400 Płock,Zadupie,False,20 (0),7,1
Mazowieckie,Położnictwo i ginekologia,False,"Płocki Zakład Opieki Zdrowotnej Sp. z o.o. - Szpital Świętej Trójcy Oddział
Ginekologiczno-Położniczy","ul. Tadeusza Kościuszki 28 09-402
Płock",Zadupie,False,20 (0),7,3
Mazowieckie,Położnictwo i ginekologia,False,"POWIATOWE CENTRUM MEDYCZNE W GRÓJCU SPÓŁKA
Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ - Oddział Ginekologiczno-Położniczy, Poradnia
Ginekologiczno-Położnicza","ul. Księdza Piotra Skargi 10 05-600
Grójec",Zadupie,False,20 (0),7,1
Mazowieckie,Protetyka stomatologiczna,False,"""CENTRUM MEDYCZNE WARSZAWSKIEGO
UNIWERSYTETU MEDYCZNEGO"" SPÓŁKA Z
OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ - UCS, Zakład Protetyki
Stomatologicznej","ul. Stanisława Binieckiego 6 02-097
Warszawa",Warszawa,False,5 (0),0,1
Mazowieckie,Protetyka stomatologiczna,False,"KLINIKA STOMATOLOGICZNA IMARI IRMINA HEZNER -SUŁKOWSKA SPÓŁKA JAWNA - IMARI Przychodnia
Stomatologiczna, Poradnia
protetyki stomatologicznej dla
dorosłych i poradnia protetyki
stomatologicznej dla dzieci","ul. Aleja Stanów Zjednoczonych
32/16 04-360 Warszawa",Warszawa,False,5 (0),0,0
Mazowieckie,Protetyka stomatologiczna,False,"Mazowieckie Centrum Stomatologii Spółka z ograniczoną
odpowiedzialnością - Poradnia Protetyki
Stomatologicznej",ul. Nowy Zjazd 1 00-301 Warszawa,Warszawa,False,5 (0),0,2
Mazowieckie,Protetyka stomatologiczna,False,"Centrum Medyczne Warszawskiego Uniwersytetu
Medycznego Sp. z o.o. - Centrum Medyczne
Warszawskiego Uniwersytetu
Medycznego - Oddział
Stomatologii, Poradnia Protetyki
Stomatologicznej",ul. Emilii Plater 21 00-688 Warszawa,Warszawa,False,5 (0),0,0
Mazowieckie,Protetyka stomatologiczna,False,"LECZNICA ""GOCŁAW"" Maria Kamela - Poradnia protetyki
stomatologicznej dla dorosłych","ul. gen.Augusta Emila Fieldorfa
""Nila"" 5 03-984 Warszawa",Warszawa,False,5 (0),0,0
Mazowieckie,Psychiatria,True,"Mazowieckie Specjalistyczne Centrum Zdrowia im. Prof.
Jana Mazurkiewicza w Pruszkowie - Mazowieckie Specjalistyczne
Centrum Zdrowia im. Prof. Jana
Mazurkiewicza w Pruszkowie","ul. Partyzantów 2/4 05-802
Pruszków",Zadupie,False,13 (0),7,0
Mazowieckie,Psychiatria,True,"SAMODZIELNY WOJEWÓDZKI PUBLICZNY ZESPÓŁ
ZAKŁADÓW PSYCHIATRYCZNEJ OPIEKI ZDROWOTNEJ IM.
DR BARBARY BORZYM W RADOMIU - Samodzielny Wojewódzki
Publiczny Zespół Zakładów
Psychiatrycznej Opieki
Zdrowotnej im. dr Barbary
Borzym",ul. Krychnowicka 1 26-600 Radom,Zadupie,False,13 (0),7,22
Mazowieckie,Psychiatria,True,"PŁOCKI ZAKŁAD OPIEKI ZDROWOTNEJ SPÓŁKA Z
OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ - Oddział Psychiatryczny","ul. Tadeusza Kościuszki 28 09-402
Płock",Zadupie,False,13 (0),7,3
Mazowieckie,Psychiatria,True,"Mazowiecki Szpital Bródnowski Spółka z ograniczoną
odpowiedzialnością - Centrum Zdrowia Psychicznego, II
Klinika Psychiatryczna Wydziału
Lekarskiego WUM","ul. Ludwika Kondratowicza 8 03-242
Warszawa",Warszawa,False,13 (0),7,2
Mazowieckie,Psychiatria,True,"Samodzielny Wojewódzki Zespół Publicznych Zakładów
Psychiatrycznej Opieki Zdrowotnej w Warszawie - Katedra i Klinika Psychiatryczna","ul. Nowowiejska 27 00-665
Warszawa",Warszawa,False,13 (0),7,2
Mazowieckie,Psychiatria,True,"Szpital Bielański im. ks. Jerzego Popiełuszki Samodzielny
Publiczny Zakład Opieki Zdrowotnej - Oddział Psychiatryczny Klinika
Psychiatrii CMKP",ul. Cegłowska 80 01-809 Warszawa,Warszawa,False,13 (0),7,0
Mazowieckie,Psychiatria,True,"SZPITAL WOLSKI IM. DR. ANNY GOSTYŃSKIEJ SPÓŁKA Z
OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ - Kliniczny Oddział Psychiatryczny","ul. Marcina Kasprzaka 62 04-769
WARSZAWA",Warszawa,False,13 (0),7,0
Mazowieckie,Psychiatria,True,"Instytut Psychiatrii i Neurologii - I Klinika Psychiatryczna, II Klinika
Psychiatryczna, III Klinika
Psychiatryczna","ul. Jana III Sobieskiego 9 02-957
Warszawa",Warszawa,False,13 (0),7,0
Mazowieckie,Psychiatria,True,Samodzielny Publiczny Zakład Opieki Zdrowotnej - Oddział Psychiatryczny,ul. Starowiejska 15 08-110 Siedlce,Zadupie,False,13 (0),7,0
Mazowieckie,Psychiatria,True,"Wojewódzki Samodzielny Zespół Publicznych Zakładów
Opieki Zdrowotnej im. prof. Eugeniusza Wilczkowskiego
w Gostyninie - Oddział Psychiatryczny V",ul. Zalesie 1 09-500 Gostynin,Zadupie,False,13 (0),7,1
Mazowieckie,Psychiatria,True,"Wojewódzki Samodzielny Zespół Publicznych Zakładów
Opieki Zdrowotnej im. prof. Eugeniusza Wilczkowskiego
w Gostyninie - Oddział Psychiatryczny VI",ul. Zalesie 1 09-500 Gostynin,Zadupie,False,13 (0),7,5
Mazowieckie,Psychiatria,True,"Wojewódzki Samodzielny Zespół Publicznych Zakładów
Opieki Zdrowotnej im. prof. Eugeniusza Wilczkowskiego
w Gostyninie - Oddział Psychiatryczny III",ul. Zalesie 1 09-500 Gostynin,Zadupie,False,13 (0),7,5
Mazowieckie,Psychiatria,True,"Specjalistyczny Szpital Wojewódzki w Ciechanowie - Oddział Psychiatryczny,
Pododdział Leczenia Uzależnień
(detoksykacji)",ul. Długa 9 06-400 Ciechanów,Zadupie,False,13 (0),7,2
Mazowieckie,Psychiatria,True,"""MAZOWIECKI SZPITAL WOJEWÓDZKI DREWNICA""
SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ - ""MAZOWIECKI SZPITAL
WOJEWÓDZKI DREWNICA""
SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ","ul. Karola Rychlińskiego 1 05-091
Ząbki",Zadupie,False,13 (0),7,12
Mazowieckie,Psychiatria,True,"Samodzielny Publiczny Zespół Zakładów Opieki
Zdrowotnej w Przasnyszu - Oddział Psychiatryczny",ul. Sadowa 9 06-300 Przasnysz,Zadupie,False,13 (0),7,0
Mazowieckie,Psychiatria dzieci i młodzieży,True,"Instytut Psychiatrii i Neurologii - Klinika Psychiatrii Dzieci i
Młodzieży","ul. Jana III Sobieskiego 9 02-957
Warszawa",Warszawa,False,5 (0),2,0
Mazowieckie,Psychiatria dzieci i młodzieży,True,"UNIWERSYTECKIE CENTRUM KLINICZNE
WARSZAWSKIEGO UNIWERSYTETU MEDYCZNEGO - Oddział Kliniczny Psychiatrii
Wieku Rozwojowego, Oddział
Kliniczny Dzienny Psychiatrii
Wieku Rozwojowego","ul. Żwirki i Wigury 63A 02-091
Warszawa",Warszawa,False,5 (0),2,0
Mazowieckie,Psychiatria dzieci i młodzieży,True,"Mazowieckie Centrum Neuropsychiatrii Spółka z
ograniczoną odpowiedzialnością - Oddział Psychiatryczny dla Dzieci
w Józefowie",ul. 3 Maja 127 05-420 Józefów,Zadupie,False,5 (0),2,2
Mazowieckie,Psychiatria dzieci i młodzieży,True,"Mazowieckie Centrum Neuropsychiatrii Spółka z
ograniczoną odpowiedzialnością - Oddział Psychiatryczny dla
Młodzieży w Józefowie",ul. 3 Maja 127 05-420 Józefów,Zadupie,False,5 (0),2,3
Mazowieckie,Psychiatria dzieci i młodzieży,True,"Mazowieckie Centrum Neuropsychiatrii Spółka z
ograniczoną odpowiedzialnością - Psychiatryczny Rehabilitacyjny
Oddział Dzienny Wieku
Rozwojowego w Józefowie",ul. 3 Maja 127 05-420 Józefów,Zadupie,False,5 (0),2,0
Mazowieckie,Psychiatria dzieci i młodzieży,True,"Instytut ""Pomnik - Centrum Zdrowia Dziecka"" - Oddział Dzienny Psychiatrii
Dziecięcej, Poradnia
Psychiatryczna dla Dzieci i
Młodzieży","ul. Aleja Dzieci Polskich 20 04-730
Warszawa",Warszawa,False,5 (0),2,0
Mazowieckie,Psychiatria dzieci i młodzieży,True,"""UZDROWISKO KONSTANCIN- ZDRÓJ"" SPÓŁKA AKCYJNA - Szpital Rehabilitacji, Oddział
Psychiatryczny dla dzieci i
młodzieży, Oddział Psychiatryczny
Dzienny dla dzieci i młodzieży,
Poradnia Zdrowia Psychicznego
dla dzieci i młodzieży",ul. Sue Ryder 1 05-510 Konstancin-Jeziorna,Zadupie,False,5 (0),2,0
Mazowieckie,Radiologia i diagnostyka obrazowa,False,"Samodzielny Publiczny Szpital Kliniczny im. prof. Adama
Grucy CMKP - Zakład Diagnostyki Obrazowej",ul. ks. Stanisława Konarskiego 13 05-400 Otwock,Zadupie,False,17 (1),1,1
Mazowieckie,Radiologia i diagnostyka obrazowa,False,Wojewódzki Szpital Zespolony - Zakład Diagnostyki Obrazowej,ul. Medyczna 19 09-400 Płock,Zadupie,False,17 (1),1,0
Mazowieckie,Radiologia i diagnostyka obrazowa,False,Specjalistyczny Szpital Wojewódzki w Ciechanowie - Zakład Diagnostyki Obrazowej,ul. Powstańców Wielkopolskich 2 06-400 Ciechanów,Zadupie,False,17 (1),1,2
Mazowieckie,Radiologia i diagnostyka obrazowa,False,"Samodzielny Publiczny Specjalistyczny Szpital Zachodni
im. św. Jana Pawła II - Zakład Diagnostyki Obrazowej","ul. Daleka 11 05-825 Grodzisk
Mazowiecki",Zadupie,False,17 (1),1,5
Mazowieckie,Radiologia i diagnostyka obrazowa,False,"Mazowiecki Szpital Wojewódzki im. św. Jana Pawła II w
Siedlcach Spółka z ograniczoną odpowiedzialnością - Zespół Lecznictwa
Ambulatoryjnego Zakład
Diagnostyki Obrazowej","ul. Księcia Józefa Poniatowskiego 26
08-110 Siedlce",Zadupie,False,17 (1),1,2
Mazowieckie,Radiologia i diagnostyka obrazowa,False,"NARODOWY INSTYTUT KARDIOLOGII STEFANA
KARDYNAŁA WYSZYŃSKIEGO - PAŃSTWOWY INSTYTUT
BADAWCZY - Zakład Radiologii",ul. Alpejska 42 04-628 Warszawa,Warszawa,False,17 (1),1,0
Mazowieckie,Radiologia i diagnostyka obrazowa,False,"SAMODZIELNY PUBLICZNY ZESPÓŁ ZAKŁADÓW OPIEKI
ZDROWOTNEJ IM.MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W
PŁOŃSKU - Zakład Diagnostyki Obrazowej","ul. Henryka Sienkiewicza 7 09-100
Płońsk",Zadupie,False,17 (1),1,3
Mazowieckie,Radiologia i diagnostyka obrazowa,False,"Radomski Szpital Specjalistyczny im. Dr Tytusa
Chałubińskiego - Zakład Diagnostyki Obrazowej","ul. Adolfa Tochtermana 1 26-610
Radom",Zadupie,False,17 (1),1,5
Mazowieckie,Radiologia i diagnostyka obrazowa,False,Międzyleski Szpital Specjalistyczny w Warszawie - Zakład Diagnostyki Obrazowej,ul. Bursztynowa 2 04-749 Warszawa,Warszawa,False,17 (1),1,0
Mazowieckie,Radiologia i diagnostyka obrazowa,False,"Uniwersyteckie Centrum Kliniczne Warszawskiego
Uniwersytetu Medycznego - II Zakład Radiologii Klinicznej","ul. Stefana Banacha 1A 02-097
Warszawa",Warszawa,False,17 (1),1,0
Mazowieckie,Radiologia i diagnostyka obrazowa,False,Międzyleski Szpital Specjalistyczny w Warszawie - Zakład Radiologii,ul. Bursztynowa 2 04-749 Warszawa,Warszawa,False,17 (1),1,0
Mazowieckie,Radiologia i diagnostyka obrazowa,False,"UNIWERSYTECKIE CENTRUM KLINICZNE
WARSZAWSKIEGO UNIWERSYTETU MEDYCZNEGO - Zakład Radiologii Pediatrycznej","ul. Żwirki i Wigury 63A 02-091
Warszawa",Warszawa,False,17 (1),1,3
Mazowieckie,Radiologia i diagnostyka obrazowa,False,"UNIWERSYTECKIE CENTRUM KLINICZNE
WARSZAWSKIEGO UNIWERSYTETU MEDYCZNEGO - Zakład Radiologii Klinicznej","ul. Tytusa Chałubińskiego 5 02-004
Warszawa",Warszawa,False,17 (1),1,0
Mazowieckie,Radiologia i diagnostyka obrazowa,False,Instytut Matki i Dziecka - Zakład Diagnostyki Obrazowej,"ul. Marcina Kasprzaka 17A 01-211
Warszawa",Warszawa,False,17 (1),1,0
Mazowieckie,Radiologia i diagnostyka obrazowa,False,"Instytut ""Pomnik - Centrum Zdrowia Dziecka"" - Zakład Diagnostyki Obrazowej","ul. Aleja Dzieci Polskich 20 04-730
Warszawa",Warszawa,False,17 (1),1,4
Mazowieckie,Radiologia i diagnostyka obrazowa,False,Lux Med Spółka z ograniczoną odpowiedzialnością - Lux Med Diagnostyka,ul. Cegłowska 80 01-809 Warszawa,Warszawa,False,17 (1),1,1
Mazowieckie,Radiologia i diagnostyka obrazowa,False,"Instytut Gruźlicy i Chorób Płuc - Zakład Radiologii i Diagnostyki
Obrazowej im. dr Marii
Werkenthin",ul. Płocka 26 01-138 Warszawa,Warszawa,False,17 (1),1,2
Mazowieckie,Radiologia i diagnostyka obrazowa,False,"NARODOWY INSTYTUT ONKOLOGII IM. MARII
SKŁODOWSKIEJ-CURIE - PAŃSTWOWY INSTYTUT
BADAWCZY - Zakład Radiologii I","ul. Wilhelma Konrada Roentgena 5
02-781 Warszawa",Warszawa,False,17 (1),1,0
Mazowieckie,Radiologia i diagnostyka obrazowa,False,"SZPITAL CZERNIAKOWSKI SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ - Zakład Diagnostyki Obrazowej","ul. Stępińska 19/25 00-739
Warszawa",Warszawa,False,17 (1),1,3
Mazowieckie,Radiologia i diagnostyka obrazowa,False,Instytut Psychiatrii i Neurologii - Zakład Radiologii,"ul. Jana III Sobieskiego 9 02-957
Warszawa",Warszawa,False,17 (1),1,4
Mazowieckie,Radiologia i diagnostyka obrazowa,False,"Narodowy Instytut Geriatrii, Reumatologii i Rehabilitacji
im. prof. dr hab. med. Eleonory Reicher - Zakład Radiologii",ul. Spartańska 1 02-637 Warszawa,Warszawa,False,17 (1),1,1
Mazowieckie,Radiologia i diagnostyka obrazowa,False,"Samodzielny Publiczny Szpital Kliniczny im. prof. W.
Orłowskiego Centrum Medycznego Kształcenia
Podyplomowego - Zakład Rentgenodiagnostyki","ul. Czerniakowska 231 00-416
Warszawa",Warszawa,False,17 (1),1,0
Mazowieckie,Radiologia i diagnostyka obrazowa,False,"SZPITAL SOLEC SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ - Zakład Diagnostyki Obrazowej",ul. Solec 93 00-382 Warszawa,Warszawa,False,17 (1),1,0
Mazowieckie,Radiologia i diagnostyka obrazowa,False,"Mazowiecki Szpital Bródnowski Spółka z ograniczoną
odpowiedzialnością - Zakład Diagnostyki Obrazowej","ul. Ludwika Kondratowicza 8 03-242
Warszawa",Warszawa,False,17 (1),1,3
Mazowieckie,Radiologia i diagnostyka obrazowa,False,"Mazowiecki Szpital Specjalistyczny im. dr. Józefa
Psarskiego w Ostrołęce - Zakład Diagnostyki Obrazowej","ul. Al. Jana Pawła II 120A 07-410
Ostrołęka",Zadupie,False,17 (1),1,0
Mazowieckie,Radiologia i diagnostyka obrazowa,False,"Mazowiecki Szpital Specjalistyczny Spółka z ograniczoną
odpowiedzialnością - Zakład Diagnostyki Obrazowej i
Radiologii Interwencyjnej","ul. Juliana Aleksandrowicza 5 26-617
Radom",Zadupie,False,17 (1),1,0
Mazowieckie,Radiologia i diagnostyka obrazowa,False,Lux Med Spółka z ograniczoną odpowiedzialnością - Lux Med Diagnostyka,ul. Seweryna Goszczyńskiego 1 02-616 Warszawa,Warszawa,False,17 (1),1,1
Mazowieckie,Radioterapia onkologiczna,True,"NARODOWY INSTYTUT ONKOLOGII IM. MARII
SKŁODOWSKIEJ-CURIE - PAŃSTWOWY INSTYTUT
BADAWCZY - Narodowy Instytut Onkologii im.
Marii Skłodowskiej-Curie -Państwowy Instytut Badawczy","ul. Wilhelma Konrada Roentgena 5
02-781 Warszawa",Warszawa,False,5 (0),5,4
Mazowieckie,Radioterapia onkologiczna,True,"Mazowiecki Szpital Onkologiczny Spółka z ograniczoną
odpowiedzialnością - Pododdział Radioterapii, Zakład
Radioterapii",ul. ul. Kościelna 61 05-135 Wieliszew,Zadupie,False,5 (0),5,1
Mazowieckie,Radioterapia onkologiczna,True,"KLINIKI NEURORADIOCHIRURGII SPÓŁKA Z
OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ - Zakład Radioterapii",ul. Uniwersytecka 6 26-600 Radom,Zadupie,False,5 (0),5,2
Mazowieckie,Rehabilitacja medyczna,False,"Samodzielny Publiczny Zespół Zakładów Opieki
Zdrowotnej w Przasnyszu - Oddział Rehabilitacji",ul. Sadowa 9 06-300 Przasnysz,Zadupie,False,6 (0),16,6
Mazowieckie,Rehabilitacja medyczna,False,"Radomski Szpital Specjalistyczny im. Dr Tytusa
Chałubińskiego - Oddział Rehabilitacji, Oddział
Rehabilitacji Neurologicznej
(ul.Giserska) i Poradnia
Rehabilitacji (ul.Tochtermana 1)",ul. Lekarska 4 26-610 Radom,Zadupie,False,6 (0),16,5
Mazowieckie,Rehabilitacja medyczna,False,"Samodzielny Publiczny Szpital Kliniczny im. prof. Adama
Grucy CMKP - Oddział Rehabilitacji",ul. ks. Stanisława Konarskiego 13 05-400 Otwock,Zadupie,False,6 (0),16,1
Mazowieckie,Rehabilitacja medyczna,False,"MAZOWIECKIE CENTRUM REHABILITACJI ""STOCER""
SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ - Szpital im. prof. M. Weissa
Oddział Wad Postawy, Skolioz i
Rehabilitacji Schorzeń Narządu
Ruchu dla Dzieci i Młodzieży z
Pododdziałem Rehabilitacji
Neurologicznej",ul. Długa 40/42 05-510 Konstancin-Jeziorna,Zadupie,False,6 (0),16,5
Mazowieckie,Rehabilitacja medyczna,False,Centrum Kompleksowej Rehabilitacji Sp. z o.o. - Oddział Rehabilitacyjny,"ul. Wacława Gąsiorowskiego 12/14
05-510 Konstancin-Jeziorna",Zadupie,False,6 (0),16,4
Mazowieckie,Rehabilitacja medyczna,False,"ARION Med Sp. z o.o. - Szpital w Gorzewie, Oddział
Rehabilitacji Ogólnoustrojowej","ul. Kruk 5 09-500 Gorzewo
(Gostynin)",Zadupie,False,6 (0),16,3
Mazowieckie,Rehabilitacja medyczna,False,"Mazowieckie Centrum Rehabilitacji ""STOCER"" Sp. z o.o. - Szpital im. prof. M. Weissa
Oddział Rehabilitacyjny z
Pododdziałem Rehabilitacji
Neurologicznej",ul. Antoniego Wierzejewskiego 12 05-510 Konstancin-Jeziorna,Zadupie,False,6 (0),16,21
Mazowieckie,Rehabilitacja medyczna,False,"Centrum Leczniczo-Rehabilitacyjne i Medycyny Pracy
ATTIS Sp. z o.o. - Zakład i Oddział Rehabilitacji",ul. Górczewska 89 01-401 Warszawa,Warszawa,False,6 (0),16,1
Mazowieckie,Rehabilitacja medyczna,False,"Instytut Psychiatrii i Neurologii - II Klinika Neurologiczna - Oddział
Rehabilitacji Neurologicznej","ul. Jana III Sobieskiego 9 02-957
Warszawa",Warszawa,False,6 (0),16,8
Mazowieckie,Rehabilitacja medyczna,False,"Mazowiecki Szpital Wojewódzki im. św. Jana Pawła II w
Siedlcach Spółka z ograniczoną odpowiedzialnością - Szpital im. dr. Teodora Dunina
Oddział Rehabilitacyjny","ul. Aleja Teodora Dunina 1 05-320
Rudka",Zadupie,False,6 (0),16,6
Mazowieckie,Rehabilitacja medyczna,False,"Mazowieckie Centrum Rehabilitacji ""STOCER"" Sp. z o.o. - Szpital Chirurgii Urazowej im. św.
Anny, Oddział Rehabilitacyjny",ul. Barska 16/20 02-315 Warszawa,Warszawa,False,6 (0),16,1
Mazowieckie,Rehabilitacja medyczna,False,"Narodowy Instytut Geriatrii, Reumatologii i Rehabilitacji
im. prof. dr hab. med. Eleonory Reicher - Klinika Rehabilitacji",ul. Spartańska 1 02-637 Warszawa,Warszawa,False,6 (0),16,7
Mazowieckie,Rehabilitacja medyczna,False,"Instytut ""Pomnik - Centrum Zdrowia Dziecka"" - Klinika Rehabilitacji","ul. Aleja Dzieci Polskich 20 04-730
Warszawa",Warszawa,False,6 (0),16,1
Mazowieckie,Rehabilitacja medyczna,False,"GRUPA ZDROWIE SPÓŁKA Z OGRANICZONĄ
ODPOWIEDZIALNOŚCIĄ - Centrum Medyczne GRUPA
ZDROWIE, Rehabilitacja
Neurologiczna","ul. Kraszewo Czubaki 23a 09-140
Kraszewo Czubaki",Zadupie,False,6 (0),16,2
Mazowieckie,Rehabilitacja medyczna,False,"PŁOCKI ZAKŁAD OPIEKI ZDROWOTNEJ SPÓŁKA Z
OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ - Szpital Świętej Trójcy, Pododdział
Rehabilitacji Narządu Ruchu","ul. Tadeusza Kościuszki 28 09-402
Płock",Zadupie,False,6 (0),16,1
